adId,Title,Price,Description,Location,URL,Type,days_since,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC,apt_size,Title_length,postal_code,longitude,latitude,District,desc_len
1569870568,appart renove 100% (decembre 2020) 1 chambre - metro sherbrooke,1050,"""titre : appart renove 100% (decembre 2020) 1 chambre - metro sherbrookespacieux appartement de 1 chambre entierement renove avec un bel espace a vivre et un salon confortable pour se detendre! lappartement est idealement situe, a 6 min a pied de la station de metro sherbrooke (ligne orange). il se trouve dans une rue residentielle mais tres proche de la rue saint denis qui est lune des avenues les plus animees de la ville regorgeant de bars, restaurants et boutiques. le supermarche marche tradition, a un pate de maisons, est a seulement 3 minutes a pied de lappartement.appartement meuble (palacio 1-4) 25 m2 (269pi2)le loyer de 1050$/mois comprend :\n electricite\n chauffage\n eau chaude\n wifi\n laveuse, secheuse dans l'immeuble\n et meme une smart tvvisite virtuelle : https://my.matterport.com/show/?m=2qjmhnuwbymle bail peut commencer le 1er juin ou 1er juillet 2021, pour 12 mois renouvelables.----------------------------1 bedroom apartment completely renovated with a beautiful living space and a comfortable lounge to relax in! the apartment is ideally located, a 6-minute walk from the sherbrooke metro station (orange line). it is in a residential street but very close to rue saint denis which is one of the liveliest avenues in the city full of bars, restaurants and shops. the marche tradition supermarket, one block away, is just a 3-minute walk from the apartment.furnished apartment (palacio 1-4) 25 m2 (269pi2)the rent is 1050$/month and includes :\n electricity\n a/c\n heating\n hot water\n wifi\n washer, dryer, in the building\n and even a smart tvvirtual visit : https://my.matterport.com/show/?m=2qjmhnuwbymthe lease can start on june 1st, 2021 or july 1st 2021, for 12 months, renewable.""","3689 RUE DE MENTANA, MONTRÉAL, QC H2L 3R4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-appartement-confortable-hyper-bien-situe-25e-etage/1569870568,apartment,1,0.0, '1 an',june,1.0,540.0,0,0.0,na,63,H2L 3R4,-73.5744,45.5252,Centre-Sud South,1751
1569870298,short term 2 bedroom mcgill ghetto plateau mont-royal ,1500,summer sublet 2 bedrooms fully furnished mcgill ghetto plateau mont-royal\nliving room with a beautiful skylight\nbalcony with a beautiful view of downtown\nthe kitchen is fully furnished\nwasher dryer in the apartmentmagnifique appartement avec puis de lumiere\n2 chambres a coucher\nla cuisine comprend les electromenager\nlaveuse secheuse dans l'appartement,"H2X2J8, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/pending-appartement-3-et-demi-tout-inclus-mc-gill-ghetto/1569870298,apartment,1,0.0, '1 an',june,1.0,1234.0,0,1.0,na,54,H2X2J8,-73.5739,45.5148,Plateau Mont-Royal Southeast,365
1569870193,"superbe appartement confortable, hyper bien situe, 25e etage.",1415,"superbe appartement a louer, libre immediatement, vue imprenable sur la ville, 3 1/2 tout inclus (eau, electricite, chauffage), a sept minutes du mont-royal et du metro place des arts. prix $1415 avec augmentation au premier septembre a $1450. juin jusqu'a la mi-juillet gratuit. pleins de commodites et de services dans l'immeuble et a proximite.",", MONTRÉAL H2X3P7 QC, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/500-lasalle-qc-studio-bachelor-for-rent/1569870193,apartment,1,0.0, '1 an',july,0.0,300.0,0,0.0,na,61,H2X3P7,-73.5739,45.5148,Plateau Mont-Royal Southeast,358
1569870160,pending - appartement 3 et demi tout inclus mc gill ghetto,1087,"""disponible immediatement, possibilite de visiter dans la journee.tres grand 3 et demi confortable dans mcgill ghetto a 1 minute du parc jeanne-mance et de luniversite, une vraie perle.lumineux avec tres grand balcon et grandes fenetre, tres calme et au 6 eme etage donc tres aere.\nil est possible dinclure quelques meubles pour le locataire.tres bien place et proche de tout; luniversite, pharmacies, epiceries, restaurants, bars, salles de spectacle, centre ville etc.\nparfait pour un etudiant ou un professionnel.-cuisine avec beaucoup de rangement, grand frigo et vrai four\u2028\n-balcon\n-eau chaude, chauffage et electricite inclus\n-toilette avec baignoire""","3620 RUE LORNE CRESCENT, MONTRÉAL, QC H2X 2B1, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-lease-transfer-studio-downtown-guy-concordia/1569870160,apartment,1,0.0, '1 an',july,1.0,550.0,0,0.0,na,58,H2X 2B1,-73.5739,45.5148,Plateau Mont-Royal Southeast,688
1569870127,"500$ lasalle qc, studio bachelor for rent",500,"500$\nlasalle, studio bachelor for rent\nappliances included - fridge, stove, washer and dryer\nfreshly painted\nno petsreferrals required upon request\nserious inquiries only\ncontact michel if interested",", LASALLE  H8N2A8  QC, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-a-outremont-2beds-chauffage-et-eau-chaude-inclus/1569870127,apartment,1,0.0, '1 an',july,0.0,900.0,0,1.0,studio,41,H8N2A8,-73.6084,45.4551,LaSalle Northwest,205
1569869859,cession de bail lease transfer studio downtown guy concordia,881,"""english will followun bachelor (suite) 2.5 meuble (mobilier a negocier) au coeur du centre-ville tout pres du metro guy / concordia. vous avez la station de metro, rue st catherine, luniversite concordia, luniversite mcgill et de nombreux magasins et de nombreux divertissements a distance de marche.\ntous les meubles que vous voyez sur les photos peuvent etre negocies pour etre achetes separement. cela comprend, mais sans sy limiter, une television smart a ecran plat de 40 pouces, un lit queen dans la chambre, des draps et des serviettes, une table basse, des ustensiles de cuisine, etc. le transfert de bail. vous pouvez verifier que le prix des nouveaux baux au 2285 guy st by akelius pour un bachelor serait superieur a 1150 $. vous economisez donc environ 250 $ par mois. internet illimite vite speed $35/moin\nles machines a laver et les seche-linge sont dans le meme batiment mais dans le sous-sol. il ny a pas de balcon dans lappartement ni de piscine ni de salle de sport dans limmeuble. lemplacement est vraiment genial!\nveuillez noter que la direction de limmeuble (akelius) doit vous approuver pour laquelle elle a besoin soit de lettres de travail, soit de talons de paie pour les travailleurs et de lettres de lecole et de releves bancaires pour les etudiants.i am transferring my lease for my furnished (furniture must be negotiated) bachelor suite in the heart of downtown very close to guy/concordia metro station. you have the metro station, st catherine st, concordia university, mcgill university and many shops and many amusements within a walking distance.\nall furniture that you see in the pictures can be negotiated to be purchased separately. this includes but not limited to 40"" flat-screen smart tv, queen bed in the bedroom, linens and towels, coffee table, kitchen utensils, etc. i totally paid $2500 for the furniture last year and the person with highest bid would take the lease transfer. you can check that the price of the new leases in 2285 guy st by akelius for a bachelor suite would be above $1,150. so you are saving yourself about $250 per month. (unlimited internet is extra at only $35 per month)\nthe washing machines and dryers are in the same building but in the underground. there is no balcony in the apartment and no pool or gym in the building. the location is really awesome!\nplease note that the building management (akelius) must approve you for which they require either work letters, and pay stubs for workers and letters from school and bank statements for students.\nfurniture is not included and must be negotiated separately.""","2285 RUE SAINT MATHIEU, MONTRÉAL, QC H3H 2J7, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/4-chambres-avec-terrasse-plateau-mont-royal-tout-inclus/1569869859,Room,1,,,na,0.0,,0,0.0,studio,60,H3H 2J7,-73.5967,45.5123,Downtown Montreal South & West,2626
1569869797,a louer a outremont!! 2beds chauffage et eau-chaude inclus!,1715,"""magnifique unite au coeur d'outremont et a proximite de tout! cet appartement est dans un secteur de choix et a proximite des ecoles publiques et privees du quartier doutremont. cette unite inclus le chauffage, leau-chaude ainsi que les 5 electromenagers!cette unite est disponible des maintenant! localisation ideal dans un secteur de choix. cet appartement est lideal pour profiter de la vie urbaine du mile-end et outremont de montreal et profiter de la tranquillite du centre-ville.caracteristiques:\n+ 2min du metro doutremont\n+ vue sur un parc prive\n+ unite de coin\n+ grandes fenestrations permettent luminosite naturelle\n+ haut plafond 9 a 10pied\n+ concept a aire ouverte dans le salon et salle a manger\n+ batiment en beton\n+ chauffage et eau-chaude inclus!\n+ 5 electros inclus!\n+ a proximite de metro/bus/universite et restaurant branches sur la rue bernardideal localisation\n+ au coeur doutremont\n+ a proximite des ecoles privees primaires et secondaires\n+ marche score 100\n+ velo score 75 tres pratique pour les tous les deplacements en general\n+ a proximite des parcs du secteur\n+ 2 minutes de marche pour acceder au metro de mont-royal\n+ a proximite de l'universite de montreal et a un bus de concordia et mcgill\n+a proximite des restos, boulangerie, resto-lounge et boutique sur la rue laurierinclusions: eau-chaude, chauffage, refrigerateur, cuisiniere, lave-vaisselle, laveuse et secheuse, micro-ondes et climatiseur(modem.\nexclusions: electricitedisponible des maintenant!engcozy apartment in the heart of outremont and close to everything! this apartment is in a prime area and close to public and private schools in the outremont neibourghoud. this unit includes heating, hot water and outdoor parking. this beautiful 2 bedroom corner apartment is very sunny and 2 minutes from the outremont metro station. this unit is available now! ideal location in an area of \u200b\u200bchoice. this\napartment is ideal for enjoying the urban life of montreals mile-end and outremont and enjoying the tranquility of downtown.characteristics:\n+ 2min from the outremont metro\n+ view of a private park\n+ corner unit\n+ no vis-a-vis\n+ large windows allow natural light\n+ high ceiling 10 to 11 feet\n+ open concept in the living room and dining room\n+ concrete building\n+ parking available outside\n+ close to metro / bus / university and trendy restaurant on bernard streetideal location\n+ in the heart of outremont\n+ close to private primary and secondary schools\n+ walk score 100\n+ bike score 75 very practical for all trips in general\n+ close to the sectors parks\n+ 2 minutes walk to access the mont-royal metro\n+ close to the university of montreal and a bus from concordia and mcgill\n+ close to restaurants, bakery, resto-lounge and boutique on laurier streetinclusions: washer and dryer included as well as dishwasher. heating and hot water included as well as an outdoor parking.\nexclusions: electricity as well as the costs associated with the alarm and snow removal system.available now!camelia fathi, courtier immobilier\nwww.realtyinmontreal.com\ninfo@cameliafathi.com\ntelephone: 514 802 8468""","1619 AV. VAN HORNE, OUTREMONT, QC H2V 1L7, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bdrm-5-1-2-verdome-metro-5-mins-1100-sqt-2-months-free/1569869797,apartment,1,0.0, '1 an',july,1.0,1100.0,1,0.0,na,59,H2V 1L7,-73.6153,45.5298,Outremont,3199
1569869443,4 chambres avec terrasse - plateau mont royal - tout inclus -,680,"title : 4 bedroom with courtyard - plateau - furnished/all includedadresse : 4562 rue st-dominique, montreal, h2t 1t54 bedrooms for rent, right next to mont-royal park, in the heart of the plateau\nfurnished apartment (omega 1)\nall bedrooms with windows\nsmall courtyard in the back, perfect for the summer timeroom 1 available from september 1st for $855\nroom 2 available from september 1st for $765\nroom 3 available from july 1st for $680\nroom 4 available from august 1st for $730 electricity\n heating\n hot water\n internet\n washer, dryer\n smart tvvirtual tour here : https://my.matterport.com/show/?m=okav714dajhthe lease starts on july 1st, august 1st or september 1st 2021 (ends between april 30th 2022 and june 30th 2022)----------------------------------------------------------------------------4 chambres dans bel appart, juste a cote du parc mont-royal, en plein plateau\nappartement meuble (omega 1).\ntoutes les chambres ont des fenetres.\npetite cour a l'arriere parfait pour l'ete.chambre 1 dispo le 1er septembre pour $855\nchambre 2 dispo le 1er septembre pour $765\nchambre 3 dispo le 1er juillet pour $680\nchambre 4 dispo le 1er aout pour $730 electricite\n chauffage\n eau chaude\n wifi\n laveuse, secheuse\n smart tvvisite virtuelle ici : https://my.matterport.com/show/?m=okav714dajhle bail commence le 1er juillet, 1er aout 2021 ou 1er septembre 2021 et se termine entre le 30 avril 2022 et le 30 juin 2022.","4562 RUE SAINT-DOMINIQUE, MONTRÉAL, QC H2T 1T5, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-lease-transfer-1-bdr-downtown-guy-concordia/1569869443,apartment,1,0.0, '1 an',july,1.0,650.0,0,1.0,na,61,H2T 1T5,-73.6024,45.5278,Plateau Mont-Royal West,1425
1569869226,3 bdrm-5 1/2-verdome metro 5 mins- 1100 sqt 2 months free*,1199,"2 months free* 3 bdrm-5 1/2-verdome metro 5 mins- 1100 sqt jul 1\nvideo tour link: https://drive.google.com/file/d/1x4ar6bnifuadgzkuhkdloiwfuux6rjcs/view?usp=sharing\nrent is $1439 10 months + 2 months free\n( = actually you are paying $1199/month)\navailable from july 1, 2021\naddress: 2195 girouard, montreal h4a 3c4\nfirst floor of a duplex\n+like new large open kitchen\n+ option to buy the on-site furniture and appliance (stove, refrigerator, washer and dryer)\n+4 rooms with windows\n+new bathroom with shower\n+great location 5min walking distance from metro vendome;\n+supermarket, pharmacies, banks, parks, coffee shops and fast food all within walking distance;\n+close to concordia university (bus 24); 105 bus stop\n+no pets no smoking credit check\ntext 514-823-0886 for more info","2195 AV GIROUARD, MONTRÉAL, QC H4A 3C4, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/renovated-studio-plateau-furnished-all-included/1569869226,Room,1,,,na,0.0,,0,0.0,na,58,H4A 3C4,-73.6252,45.4781,Notre-Dame-de-Grâce Northeast,796
1569869180,cession de bail lease transfer 1 bdr downtown guy concordia,1087,"""je voudrais transfere mon bail pour mon appartement meuble (mobilier a negocier) au coeur du centre-ville en face de la station de metro guy / concordia. vous avez la station de metro, rue st catherine, luniversite concordia, luniversite mcgill et de nombreux magasins et de nombreux divertissements a distance de marche. il y a un tim hortons juste en dessous de ledifice.\ntous les meubles que vous voyez sur les photos peuvent etre achetes (le prix de location ninclut pas les meubles). cela comprend, mais sans sy limiter, une television smart a ecran plat de 40 pouces, un lit queen dans la chambre, des draps et des serviettes, une table basse, des ustensiles de cuisine, etc. jai totalement paye 4500 $ pour les meubles lannee derniere et la personne avec loffre la plus elevee pour les meubles prendrait le transfert de bail. vous pouvez verifier que le prix des nouveaux baux au 2085 rue guy par la societe timbercreek pour un 1 chambre serait superieur a 1 350 $. vous economisez donc environ 200 $ par mois, ce qui rendra le mobilier presque gratuit si vous restez 2 ans. internet haute vitesse illimite a seulement 35 $ / mois.\nles machines a laver et les seche-linge sont dans le meme batiment mais dans le sous-sol. il ny a pas de balcon dans lappartement ni de piscine ni de salle de sport dans limmeuble. lappartement fait face au batiment des affaires de luniversite concordia et juste en face du metro. lemplacement est vraiment genial!\nveuillez noter que la direction de limmeuble (hazelview properties) doit vous approuver pour laquelle elle a besoin soit de lettres de travail, soit de talons de paie pour les travailleurs et de lettres de lecole et de releves bancaires pour les etudiants. le meuble nest pas inclus mais peut etre achete separement.i am transferring my lease for my furnished (furniture must be negotiated) apartment in the heart of downtown in front of from guy/concordia metro station. you have the metro station, st catherine st, concordia university, mcgill university and many shops and many amusements within a walking distance. there is a tim hortons right below the building.\nall furniture that you see in the pictures can be purchased (the rent price does not include the furniture). this includes but not limited to 40"" flat-screen smart tv, queen bed in the bedroom, linens and towels, coffee table, kitchen utensils, etc. i totally paid $4500 for the furniture last year and the person with highest bid for the furniture would take the lease transfer. you can check that the price of the new leases in 2085 guy st by timbercreek company for a 1 bedroom would be above $1,350. so you are saving yourself about $200 per month which will make the furniture almost free if you stay for 2 years. unlimited high speed internet at only $35/month.\nthe washing machines and dryers are in the same building but in the underground. there is no balcony in the apartment and no pool or gym in the building. the apartment faces concordia's university business building and just in front of the metro. the location is really awesome!\nplease note that the building management (hazelview properties) must approve you for which they require either work letters, and pay stubs for workers and letters from school and bank statements for students. furniture is not included but can be purchased separately.""","2085 RUE GUY, MONTRÉAL, QC H3H 2M1, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/belle-chambre-meublee-t-inclus-avec-wifi/1569869180,Room,1,,,na,0.0,,0,0.0,na,59,H3H 2M1,-73.5967,45.5123,Downtown Montreal South & West,3388
